Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
126,58.0,1,29.0,3,3.0,3.0,2.0,0,3,1,0.0,25312.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,1
193,43.0,1,13.0,2,2.0,3.0,5.0,0,4,0,1.0,17089.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
3095,48.0,3,9.0,3,4.0,3.0,2.0,1,2,1,1.0,23215.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,0
3509,56.0,1,11.0,2,4.0,3.0,2.0,1,4,0,1.0,22713.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0
243,40.0,1,30.0,3,3.0,3.0,2.0,0,3,1,1.0,18319.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1723,42.0,1,23.0,2,1.0,5.0,4.0,1,1,1,1.0,21545.0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
1094,40.0,3,15.0,2,3.0,5.0,1.0,0,3,1,1.0,20473.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4740,39.0,2,7.0,3,2.0,3.0,3.0,0,4,1,1.0,21522.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2278,29.0,1,34.0,3,3.0,3.0,5.0,0,5,1,0.0,17514.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
4860,41.0,1,15.0,4,5.0,3.0,3.0,1,4,1,3.0,27772.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,1
367,50.0,1,16.0,3,4.0,3.0,7.0,0,5,0,2.0,25496.0,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
4052,26.0,3,35.0,3,5.0,3.0,4.0,0,4,1,2.0,27317.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1692,37.0,1,17.0,2,3.0,3.0,2.0,1,3,1,1.0,27185.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
3136,33.0,1,10.0,4,4.0,5.0,3.0,0,2,1,2.0,25403.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,0
2172,30.0,3,14.0,3,3.0,3.0,6.0,0,3,1,0.0,22264.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
3593,28.0,1,26.0,4,5.0,5.0,3.0,0,1,0,1.0,22744.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2421,41.0,3,15.0,2,5.0,3.0,1.0,0,5,1,1.0,21151.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1
966,58.0,1,13.0,2,4.0,5.0,1.0,1,4,1,0.0,25008.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,1
4545,45.0,1,15.0,4,2.0,3.0,4.0,1,3,1,1.0,21496.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
657,29.0,1,13.0,3,4.0,3.0,7.0,0,5,1,0.0,17532.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
3011,35.0,3,9.0,3,4.0,3.0,3.0,0,5,0,1.0,24952.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
3168,25.0,1,24.0,3,5.0,3.0,3.0,0,3,1,2.0,23055.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
4126,28.0,3,27.0,3,4.0,3.0,3.0,0,1,1,2.0,28659.0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
2003,40.0,3,11.0,2,4.0,5.0,6.0,1,5,0,0.0,25475.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
1851,30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,0.0,17476.0,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2173,38.0,3,16.0,2,3.0,3.0,2.0,1,3,1,0.0,20666.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
4250,30.0,1,15.0,4,6.0,5.0,3.0,1,3,0,2.0,20797.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1
2493,36.0,1,15.0,3,3.0,3.0,3.0,0,5,1,2.0,20947.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1701,42.0,1,10.0,2,3.0,3.0,2.0,0,1,0,0.0,34232.0,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
2502,32.0,1,14.0,3,4.0,3.0,5.0,0,3,1,1.0,24593.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
1710,39.0,1,6.0,3,3.0,3.0,1.0,0,3,1,0.0,17232.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
2500,36.0,3,25.0,4,4.0,5.0,3.0,0,4,1,1.0,27747.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
3058,27.0,1,12.0,3,5.0,3.0,3.0,1,2,0,2.0,21044.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,1
2358,35.0,3,14.0,3,4.0,3.0,5.0,1,5,1,2.0,25377.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,0
3394,32.0,3,9.0,3,4.0,3.0,3.0,1,1,1,1.0,28530.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
2625,35.0,1,34.0,4,4.0,4.0,4.0,0,3,1,1.0,20989.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
4535,37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4140,38.0,3,11.0,3,4.0,3.0,6.0,0,4,1,1.0,21471.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2364,54.0,1,9.0,2,3.0,3.0,4.0,0,5,0,0.0,32779.0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
2903,42.0,1,9.0,4,5.0,3.0,4.0,1,2,0,1.0,25489.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0
3705,39.0,1,25.0,3,6.0,3.0,5.0,1,5,0,2.0,24489.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
3827,37.0,1,16.0,4,2.0,4.0,3.0,0,5,1,1.0,21488.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
933,28.0,1,6.0,2,3.0,5.0,3.0,0,4,0,0.0,17080.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
414,24.0,3,6.0,3,3.0,4.0,2.0,1,4,1,2.0,18202.0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
1671,49.0,1,24.0,3,3.0,3.0,2.0,1,1,0,0.0,21804.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4767,20.0,1,16.0,3,4.0,5.0,3.0,0,3,0,2.0,21230.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
4106,36.0,1,30.0,3,5.0,3.0,5.0,1,4,1,1.0,24594.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,1
3886,30.0,1,7.0,3,4.0,3.0,2.0,1,3,1,1.0,23465.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1
3217,37.0,1,19.0,3,5.0,3.0,2.0,0,2,1,1.0,27536.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0
27,42.0,3,14.0,2,3.0,4.0,1.0,0,3,0,1.0,21825.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
2028,32.0,1,30.0,3,3.0,3.0,2.0,0,4,1,2.0,20309.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
142,38.0,1,9.0,2,3.0,3.0,4.0,1,5,0,0.0,1000.0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
4222,59.0,1,7.0,3,6.0,3.0,4.0,1,1,1,2.0,24338.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2565,34.0,3,29.0,4,4.0,4.0,2.0,0,2,0,2.0,24824.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
1119,38.0,3,20.0,3,3.0,4.0,1.0,0,5,1,2.0,24924.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4144,53.0,1,9.0,3,5.0,3.0,2.0,0,3,1,1.0,21890.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0
445,55.0,3,24.0,2,3.0,4.0,4.0,0,2,0,1.0,31835.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
4195,43.0,3,7.0,2,4.0,3.0,3.0,0,3,1,1.0,23585.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4438,35.0,1,16.0,3,5.0,4.0,3.0,0,1,1,1.0,27299.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0
2718,22.0,1,10.0,4,5.0,3.0,3.0,0,5,1,2.0,21908.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0
1461,50.0,3,34.0,2,4.0,5.0,5.0,1,5,0,0.0,25854.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,1
4113,39.0,1,36.0,3,4.0,3.0,5.0,0,1,0,1.0,24939.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
603,45.0,1,8.0,3,4.0,3.0,2.0,0,3,1,1.0,17274.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
3692,28.0,1,15.0,4,4.0,3.0,3.0,0,4,1,3.0,22123.0,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0
4255,39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,3.0,30188.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
1241,32.0,3,25.0,3,5.0,3.0,4.0,0,3,1,2.0,24610.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
840,35.0,1,6.0,2,4.0,3.0,7.0,0,2,1,1.0,17258.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
4760,36.0,1,9.0,3,5.0,4.0,4.0,0,4,1,1.0,28952.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
2298,18.0,1,14.0,3,3.0,3.0,2.0,0,5,1,0.0,16904.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1
2032,33.0,1,6.0,3,3.0,3.0,2.0,1,3,1,0.0,17686.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
1165,44.0,2,6.0,2,3.0,3.0,5.0,1,5,1,1.0,20743.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,0
3992,38.0,1,14.0,2,4.0,3.0,6.0,0,1,0,1.0,32342.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0
2372,27.0,3,8.0,3,5.0,4.0,3.0,1,5,1,1.0,17517.0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,1
4309,44.0,1,28.0,4,4.0,3.0,2.0,0,4,1,3.0,20936.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
330,43.0,1,16.0,2,4.0,3.0,2.0,0,3,0,0.0,20257.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
560,34.0,1,14.0,2,3.0,5.0,4.0,0,5,1,0.0,20121.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
3677,31.0,1,23.0,3,4.0,3.0,3.0,0,1,0,1.0,21540.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
816,39.0,1,15.0,3,3.0,4.0,21.0,0,2,1,0.0,21782.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
301,18.0,3,16.0,3,4.0,3.0,2.0,0,2,1,2.0,16200.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
4467,41.0,1,9.0,3,5.0,3.0,2.0,1,3,0,1.0,21020.0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
806,52.0,1,13.0,2,3.0,4.0,1.0,0,3,1,1.0,25445.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
1243,45.0,2,10.0,2,5.0,3.0,5.0,0,1,1,1.0,24756.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
245,31.0,1,9.0,3,3.0,3.0,1.0,0,4,1,2.0,28675.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
3258,41.0,1,21.0,3,5.0,3.0,3.0,0,3,1,2.0,38304.0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1707,52.0,3,8.0,3,4.0,3.0,2.0,1,1,1,0.0,34068.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
1509,33.0,3,6.0,2,1.0,5.0,3.0,0,3,0,1.0,20376.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
4256,32.0,1,14.0,3,4.0,3.0,3.0,1,4,1,2.0,25821.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0
935,32.0,3,14.0,2,1.0,3.0,2.0,0,5,0,0.0,21209.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
1568,58.0,3,16.0,2,3.0,3.0,1.0,0,3,0,1.0,28872.0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
901,48.0,1,8.0,3,1.0,4.0,6.0,0,2,0,2.0,17559.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
2362,19.0,1,16.0,3,4.0,4.0,2.0,1,5,0,2.0,16859.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,1
2892,41.0,1,13.0,4,4.0,3.0,2.0,0,5,1,3.0,31915.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
4168,30.0,3,27.0,3,4.0,3.0,4.0,0,1,1,1.0,25609.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
4640,32.0,1,7.0,4,4.0,5.0,3.0,0,5,1,1.0,22826.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
2685,33.0,3,33.0,4,4.0,3.0,2.0,0,4,1,3.0,23143.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,0
2291,49.0,3,14.0,2,4.0,4.0,7.0,0,4,1,1.0,28120.0,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
2928,32.0,3,13.0,4,3.0,3.0,6.0,0,5,1,3.0,24138.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
800,28.0,1,6.0,2,4.0,4.0,2.0,0,4,0,0.0,17596.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1
1705,43.0,3,22.0,3,3.0,3.0,6.0,1,3,0,0.0,31064.0,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,0
4733,29.0,1,9.0,4,5.0,4.0,2.0,0,1,0,3.0,21879.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
5,32.0,1,8.0,3,3.0,3.0,1.0,0,5,1,1.0,18068.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
66,36.0,1,17.0,3,4.0,4.0,2.0,0,4,1,1.0,21499.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,0
3612,25.0,1,9.0,3,4.0,3.0,3.0,1,3,1,2.0,22438.0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0
760,53.0,3,8.0,2,4.0,4.0,3.0,0,2,0,1.0,22525.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0
559,38.0,1,8.0,3,3.0,3.0,7.0,1,4,0,0.0,18057.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
4119,30.0,3,34.0,3,4.0,3.0,3.0,0,3,0,1.0,26317.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,1
2877,47.0,3,17.0,4,5.0,3.0,4.0,1,2,1,2.0,27749.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0
113,24.0,1,24.0,2,3.0,3.0,1.0,0,4,1,0.0,17774.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1889,30.0,1,9.0,2,3.0,3.0,5.0,0,3,1,0.0,17097.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
4565,48.0,3,9.0,3,4.0,3.0,2.0,1,1,1,2.0,23215.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
914,55.0,1,14.0,2,4.0,4.0,2.0,1,3,1,1.0,28577.0,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,0
3679,47.0,3,9.0,4,4.0,3.0,6.0,1,3,0,3.0,29046.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
2103,36.0,2,14.0,3,4.0,5.0,1.0,0,1,0,1.0,17342.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
2119,53.0,1,29.0,3,3.0,3.0,7.0,0,5,1,1.0,29275.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
3444,53.0,1,15.0,3,4.0,5.0,2.0,0,1,1,2.0,21628.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
4277,34.0,3,12.0,3,4.0,3.0,3.0,1,1,0,2.0,21529.0,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,1
3270,39.0,2,7.0,3,2.0,3.0,3.0,0,4,1,1.0,21522.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1565,54.0,1,8.0,2,3.0,3.0,1.0,0,4,0,0.0,28549.0,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
3469,25.0,3,11.0,3,4.0,3.0,3.0,1,5,1,1.0,22840.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,0
2663,55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,2.0,24618.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,0
714,50.0,1,6.0,3,3.0,3.0,1.0,0,5,0,2.0,32399.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,0
2496,45.0,3,7.0,4,4.0,5.0,7.0,1,2,0,1.0,24132.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,0
963,38.0,3,8.0,2,3.0,5.0,4.0,0,4,0,1.0,21893.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
4571,30.0,1,14.0,4,5.0,3.0,8.0,0,5,1,2.0,21210.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
426,30.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,17564.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,0
1270,34.0,3,9.0,2,5.0,3.0,6.0,0,1,1,0.0,21029.0,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
1038,48.0,3,13.0,3,3.0,5.0,5.0,0,4,1,1.0,20486.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,0
2304,34.0,3,15.0,3,3.0,3.0,2.0,0,1,0,0.0,20714.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
89,46.0,3,15.0,3,4.0,3.0,2.0,0,5,0,1.0,24619.0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,1
1321,47.0,1,15.0,3,3.0,3.0,5.0,0,3,1,0.0,17105.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
